Revise from: 0210344 Bypass 1 Cor Art from Cor Vn w Drug-elut Intralum, Perc      Bypass Coronary Artery, One Site from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Approach
Revise to:   0210344 Bypass 1 Cor Art from Cor V w Drug-elut Intralum, Perc       Bypass Coronary Artery, One Site from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Approach
Revise from: 02103D4 Bypass 1 Cor Art from Cor Vn w Intralum Dev, Perc            Bypass Coronary Artery, One Site from Coronary Vein with Intraluminal Device, Percutaneous Approach
Revise to:   02103D4 Bypass 1 Cor Art from Cor V with Intralum Dev, Perc Approach Bypass Coronary Artery, One Site from Coronary Vein with Intraluminal Device, Percutaneous Approach
Revise from: 0210444 Bypass 1 Cor Art from Cor Vn w Drug-elut Intralum, Perc Endo Bypass Coronary Artery, One Site from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach
Revise to:   0210444 Bypass 1 Cor Art from Cor V w Drug-elut Intralum, Perc Endo  Bypass Coronary Artery, One Site from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach
Revise from: 02104D4 Bypass 1 Cor Art from Cor Vn w Intralum Dev, Perc Endo       Bypass Coronary Artery, One Site from Coronary Vein with Intraluminal Device, Percutaneous Endoscopic Approach
Revise to:   02104D4 Bypass 1 Cor Art from Cor V w Intralum Dev, Perc Endo        Bypass Coronary Artery, One Site from Coronary Vein with Intraluminal Device, Percutaneous Endoscopic Approach
Revise from: 0211344 Bypass 2 Cor Art from Cor Vn w Drug-elut Intralum, Perc      Bypass Coronary Artery, Two Sites from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Approach
Revise to:   0211344 Bypass 2 Cor Art from Cor V w Drug-elut Intralum, Perc       Bypass Coronary Artery, Two Sites from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Approach
Revise from: 02113D4 Bypass 2 Cor Art from Cor Vn w Intralum Dev, Perc            Bypass Coronary Artery, Two Sites from Coronary Vein with Intraluminal Device, Percutaneous Approach
Revise to:   02113D4 Bypass 2 Cor Art from Cor V with Intralum Dev, Perc Approach Bypass Coronary Artery, Two Sites from Coronary Vein with Intraluminal Device, Percutaneous Approach
Revise from: 0211444 Bypass 2 Cor Art from Cor Vn w Drug-elut Intralum, Perc Endo Bypass Coronary Artery, Two Sites from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach
Revise to:   0211444 Bypass 2 Cor Art from Cor V w Drug-elut Intralum, Perc Endo  Bypass Coronary Artery, Two Sites from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach
Revise from: 02114D4 Bypass 2 Cor Art from Cor Vn w Intralum Dev, Perc Endo       Bypass Coronary Artery, Two Sites from Coronary Vein with Intraluminal Device, Percutaneous Endoscopic Approach
Revise to:   02114D4 Bypass 2 Cor Art from Cor V w Intralum Dev, Perc Endo        Bypass Coronary Artery, Two Sites from Coronary Vein with Intraluminal Device, Percutaneous Endoscopic Approach
Revise from: 0212344 Bypass 3 Cor Art from Cor Vn w Drug-elut Intralum, Perc      Bypass Coronary Artery, Three Sites from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Approach
Revise to:   0212344 Bypass 3 Cor Art from Cor V w Drug-elut Intralum, Perc       Bypass Coronary Artery, Three Sites from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Approach
Revise from: 02123D4 Bypass 3 Cor Art from Cor Vn w Intralum Dev, Perc            Bypass Coronary Artery, Three Sites from Coronary Vein with Intraluminal Device, Percutaneous Approach
Revise to:   02123D4 Bypass 3 Cor Art from Cor V with Intralum Dev, Perc Approach Bypass Coronary Artery, Three Sites from Coronary Vein with Intraluminal Device, Percutaneous Approach
Revise from: 0212444 Bypass 3 Cor Art from Cor Vn w Drug-elut Intralum, Perc Endo Bypass Coronary Artery, Three Sites from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach
Revise to:   0212444 Bypass 3 Cor Art from Cor V w Drug-elut Intralum, Perc Endo  Bypass Coronary Artery, Three Sites from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach
Revise from: 02124D4 Bypass 3 Cor Art from Cor Vn w Intralum Dev, Perc Endo       Bypass Coronary Artery, Three Sites from Coronary Vein with Intraluminal Device, Percutaneous Endoscopic Approach
Revise to:   02124D4 Bypass 3 Cor Art from Cor V w Intralum Dev, Perc Endo        Bypass Coronary Artery, Three Sites from Coronary Vein with Intraluminal Device, Percutaneous Endoscopic Approach
Revise from: 0213344 Bypass 4+ Cor Art from Cor Vn w Drug-elut Intralum, Perc     Bypass Coronary Artery, Four or More Sites from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Approach
Revise to:   0213344 Bypass 4+ Cor Art from Cor V w Drug-elut Intralum, Perc      Bypass Coronary Artery, Four or More Sites from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Approach
Revise from: 02133D4 Bypass 4+ Cor Art from Cor Vn w Intralum Dev, Perc           Bypass Coronary Artery, Four or More Sites from Coronary Vein with Intraluminal Device, Percutaneous Approach
Revise to:   02133D4 Bypass 4+ Cor Art from Cor V w Intralum Dev, Perc            Bypass Coronary Artery, Four or More Sites from Coronary Vein with Intraluminal Device, Percutaneous Approach
Revise from: 0213444 Bypass 4+ Cor Art from Cor Vn w Drug-elut Intralum, Perc End Bypass Coronary Artery, Four or More Sites from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach
Revise to:   0213444 Bypass 4+ Cor Art from Cor V w Drug-elut Intralum, Perc Endo Bypass Coronary Artery, Four or More Sites from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach
Revise from: 02134D4 Bypass 4+ Cor Art from Cor Vn w Intralum Dev, Perc Endo      Bypass Coronary Artery, Four or More Sites from Coronary Vein with Intraluminal Device, Percutaneous Endoscopic Approach
Revise to:   02134D4 Bypass 4+ Cor Art from Cor V w Intralum Dev, Perc Endo       Bypass Coronary Artery, Four or More Sites from Coronary Vein with Intraluminal Device, Percutaneous Endoscopic Approach
Revise from: 041K09H Bypass R Femor Art to R Femor A with Autol Vn, Open Approach Bypass Right Femoral Artery to Right Femoral Artery with Autologous Venous Tissue, Open Approach
Revise to:   041L4AK Bypass L Fem Art to B Femor A w Autol Art, Perc Endo         Bypass Left Femoral Artery to Bilateral Femoral Arteries with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise from: 041L4AL Bypass L Femor Art to Poplit Art w Autol Art, Perc Endo      Bypass Left Femoral Artery to Popliteal Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise to:   041L4AL Bypass L Fem Art to Poplit Art w Autol Art, Perc Endo        Bypass Left Femoral Artery to Popliteal Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise from: 041L4AM Bypass L Femor Art to Peron Art w Autol Art, Perc Endo       Bypass Left Femoral Artery to Peroneal Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise to:   041L4AM Bypass L Fem Art to Peron Art w Autol Art, Perc Endo         Bypass Left Femoral Artery to Peroneal Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise from: 041L4AN Bypass L Femor Art to Post Tib Art w Autol Art, Perc Endo    Bypass Left Femoral Artery to Posterior Tibial Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise to:   041L4AN Bypass L Fem Art to Post Tib Art w Autol Art, Perc Endo      Bypass Left Femoral Artery to Posterior Tibial Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise from: 041L4AP Bypass L Femor Art to Foot Art w Autol Art, Perc Endo        Bypass Left Femoral Artery to Foot Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise to:   041L4AP Bypass L Fem Art to Foot Art w Autol Art, Perc Endo          Bypass Left Femoral Artery to Foot Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise from: 041L4AQ Bypass L Femor Art to Low Ex Art w Autol Art, Perc Endo      Bypass Left Femoral Artery to Lower Extremity Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise to:   041L4AQ Bypass L Fem Art to Low Ex Art w Autol Art, Perc Endo        Bypass Left Femoral Artery to Lower Extremity Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise from: 041L4AS Bypass L Femor Art to Low Ex Vein w Autol Art, Perc Endo     Bypass Left Femoral Artery to Lower Extremity Vein with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise to:   041L4AS Bypass L Fem Art to Low Ex Vein w Autol Art, Perc Endo       Bypass Left Femoral Artery to Lower Extremity Vein with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise from: 041L4JH Bypass L Femor Art to R Femor A w Synth Sub, Perc Endo       Bypass Left Femoral Artery to Right Femoral Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4JH Bypass L Fem Art to R Femor A w Synth Sub, Perc Endo         Bypass Left Femoral Artery to Right Femoral Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4JJ Bypass L Femor Art to L Femor A w Synth Sub, Perc Endo       Bypass Left Femoral Artery to Left Femoral Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4JJ Bypass L Fem Art to L Femor A w Synth Sub, Perc Endo         Bypass Left Femoral Artery to Left Femoral Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4JK Bypass L Femor Art to B Femor A w Synth Sub, Perc Endo       Bypass Left Femoral Artery to Bilateral Femoral Arteries with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4JK Bypass L Fem Art to B Femor A w Synth Sub, Perc Endo         Bypass Left Femoral Artery to Bilateral Femoral Arteries with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4JL Bypass L Femor Art to Poplit Art w Synth Sub, Perc Endo      Bypass Left Femoral Artery to Popliteal Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4JL Bypass L Fem Art to Poplit Art w Synth Sub, Perc Endo        Bypass Left Femoral Artery to Popliteal Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4JM Bypass L Femor Art to Peron Art w Synth Sub, Perc Endo       Bypass Left Femoral Artery to Peroneal Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4JM Bypass L Fem Art to Peron Art w Synth Sub, Perc Endo         Bypass Left Femoral Artery to Peroneal Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4JN Bypass L Femor Art to Post Tib Art w Synth Sub, Perc Endo    Bypass Left Femoral Artery to Posterior Tibial Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4JN Bypass L Fem Art to Post Tib Art w Synth Sub, Perc Endo      Bypass Left Femoral Artery to Posterior Tibial Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4JP Bypass L Femor Art to Foot Art w Synth Sub, Perc Endo        Bypass Left Femoral Artery to Foot Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4JP Bypass L Fem Art to Foot Art w Synth Sub, Perc Endo          Bypass Left Femoral Artery to Foot Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4JQ Bypass L Femor Art to Low Ex Art w Synth Sub, Perc Endo      Bypass Left Femoral Artery to Lower Extremity Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4JQ Bypass L Fem Art to Low Ex Art w Synth Sub, Perc Endo        Bypass Left Femoral Artery to Lower Extremity Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4JS Bypass L Femor Art to Low Ex Vein w Synth Sub, Perc Endo     Bypass Left Femoral Artery to Lower Extremity Vein with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4JS Bypass L Fem Art to Low Ex Vein w Synth Sub, Perc Endo       Bypass Left Femoral Artery to Lower Extremity Vein with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4KH Bypass L Femor Art to R Femor A w Nonaut Sub, Perc Endo      Bypass Left Femoral Artery to Right Femoral Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4KH Bypass L Fem Art to R Femor A w Nonaut Sub, Perc Endo        Bypass Left Femoral Artery to Right Femoral Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4KJ Bypass L Femor Art to L Femor A w Nonaut Sub, Perc Endo      Bypass Left Femoral Artery to Left Femoral Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4KJ Bypass L Fem Art to L Femor A w Nonaut Sub, Perc Endo        Bypass Left Femoral Artery to Left Femoral Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4KK Bypass L Femor Art to B Femor A w Nonaut Sub, Perc Endo      Bypass Left Femoral Artery to Bilateral Femoral Arteries with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4KK Bypass L Fem Art to B Femor A w Nonaut Sub, Perc Endo        Bypass Left Femoral Artery to Bilateral Femoral Arteries with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4KL Bypass L Femor Art to Poplit Art w Nonaut Sub, Perc Endo     Bypass Left Femoral Artery to Popliteal Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4KL Bypass L Fem Art to Poplit Art w Nonaut Sub, Perc Endo       Bypass Left Femoral Artery to Popliteal Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4KM Bypass L Femor Art to Peron Art w Nonaut Sub, Perc Endo      Bypass Left Femoral Artery to Peroneal Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4KM Bypass L Fem Art to Peron Art w Nonaut Sub, Perc Endo        Bypass Left Femoral Artery to Peroneal Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4KN Bypass L Femor Art to Post Tib Art w Nonaut Sub, Perc Endo   Bypass Left Femoral Artery to Posterior Tibial Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4KN Bypass L Fem Art to Post Tib Art w Nonaut Sub, Perc Endo     Bypass Left Femoral Artery to Posterior Tibial Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4KP Bypass L Femor Art to Foot Art w Nonaut Sub, Perc Endo       Bypass Left Femoral Artery to Foot Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4KP Bypass L Fem Art to Foot Art w Nonaut Sub, Perc Endo         Bypass Left Femoral Artery to Foot Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4KQ Bypass L Femor Art to Low Ex Art w Nonaut Sub, Perc Endo     Bypass Left Femoral Artery to Lower Extremity Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4KQ Bypass L Fem Art to Low Ex Art w Nonaut Sub, Perc Endo       Bypass Left Femoral Artery to Lower Extremity Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4KS Bypass L Femor Art to Low Ex Vein w Nonaut Sub, Perc Endo    Bypass Left Femoral Artery to Lower Extremity Vein with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise to:   041L4KS Bypass L Fem Art to Low Ex Vein w Nonaut Sub, Perc Endo      Bypass Left Femoral Artery to Lower Extremity Vein with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach
Revise from: 041L4ZN Bypass L Femor Art to Post Tib Art, Perc Endo Approach       Bypass Left Femoral Artery to Posterior Tibial Artery, Percutaneous Endoscopic Approach
Revise to:   041L4ZN Bypass L Fem Art to Post Tib Art, Perc Endo Approach         Bypass Left Femoral Artery to Posterior Tibial Artery, Percutaneous Endoscopic Approach
Revise from: 041L4ZS Bypass L Femor Art to Low Ex Vein, Perc Endo Approach        Bypass Left Femoral Artery to Lower Extremity Vein, Percutaneous Endoscopic Approach
Revise to:   041L4ZS Bypass L Fem Art to Low Ex Vein, Perc Endo Approach          Bypass Left Femoral Artery to Lower Extremity Vein, Percutaneous Endoscopic Approach
Revise from: 041M09L Bypass R Poplit Art to Poplit Art w Autol Vn, Open           Bypass Right Popliteal Artery to Popliteal Artery with Autologous Venous Tissue, Open Approach
Revise to:   041M09L Bypass R Popl Art to Poplit Art with Autol Vn, Open Approach Bypass Right Popliteal Artery to Popliteal Artery with Autologous Venous Tissue, Open Approach
Revise from: 041M09M Bypass R Poplit Art to Peron Art w Autol Vn, Open            Bypass Right Popliteal Artery to Peroneal Artery with Autologous Venous Tissue, Open Approach
Revise to:   041M09M Bypass R Popl Art to Peron Art with Autol Vn, Open Approach  Bypass Right Popliteal Artery to Peroneal Artery with Autologous Venous Tissue, Open Approach
Revise from: 041M09P Bypass R Poplit Art to Foot Art with Autol Vn, Open Approach Bypass Right Popliteal Artery to Foot Artery with Autologous Venous Tissue, Open Approach
Revise to:   041M09P Bypass R Popl Art to Foot Art with Autol Vn, Open Approach   Bypass Right Popliteal Artery to Foot Artery with Autologous Venous Tissue, Open Approach
Revise from: 041M09Q Bypass R Poplit Art to Low Ex Art w Autol Vn, Open           Bypass Right Popliteal Artery to Lower Extremity Artery with Autologous Venous Tissue, Open Approach
Revise to:   041M09Q Bypass R Popl Art to Low Ex Art with Autol Vn, Open Approach Bypass Right Popliteal Artery to Lower Extremity Artery with Autologous Venous Tissue, Open Approach
Revise from: 041M09S Bypass R Poplit Art to Low Ex Vein w Autol Vn, Open          Bypass Right Popliteal Artery to Lower Extremity Vein with Autologous Venous Tissue, Open Approach
Revise to:   041M09S Bypass R Popl Art to Low Ex Vein w Autol Vn, Open            Bypass Right Popliteal Artery to Lower Extremity Vein with Autologous Venous Tissue, Open Approach
Revise from: 041M0AL Bypass R Poplit Art to Poplit Art w Autol Art, Open          Bypass Right Popliteal Artery to Popliteal Artery with Autologous Arterial Tissue, Open Approach
Revise to:   041M0AL Bypass R Popl Art to Poplit Art w Autol Art, Open            Bypass Right Popliteal Artery to Popliteal Artery with Autologous Arterial Tissue, Open Approach
Revise from: 041M0AM Bypass R Poplit Art to Peron Art w Autol Art, Open           Bypass Right Popliteal Artery to Peroneal Artery with Autologous Arterial Tissue, Open Approach
Revise to:   041M0AM Bypass R Popl Art to Peron Art with Autol Art, Open Approach Bypass Right Popliteal Artery to Peroneal Artery with Autologous Arterial Tissue, Open Approach
Revise from: 041M0AP Bypass R Poplit Art to Foot Art w Autol Art, Open            Bypass Right Popliteal Artery to Foot Artery with Autologous Arterial Tissue, Open Approach
Revise to:   041M0AP Bypass R Popl Art to Foot Art with Autol Art, Open Approach  Bypass Right Popliteal Artery to Foot Artery with Autologous Arterial Tissue, Open Approach
Revise from: 041M0AQ Bypass R Poplit Art to Low Ex Art w Autol Art, Open          Bypass Right Popliteal Artery to Lower Extremity Artery with Autologous Arterial Tissue, Open Approach
Revise to:   041M0AQ Bypass R Popl Art to Low Ex Art w Autol Art, Open            Bypass Right Popliteal Artery to Lower Extremity Artery with Autologous Arterial Tissue, Open Approach
Revise from: 041M0AS Bypass R Poplit Art to Low Ex Vein w Autol Art, Open         Bypass Right Popliteal Artery to Lower Extremity Vein with Autologous Arterial Tissue, Open Approach
Revise to:   041M0AS Bypass R Popl Art to Low Ex Vein w Autol Art, Open           Bypass Right Popliteal Artery to Lower Extremity Vein with Autologous Arterial Tissue, Open Approach
Revise from: 041M0JL Bypass R Poplit Art to Poplit Art w Synth Sub, Open          Bypass Right Popliteal Artery to Popliteal Artery with Synthetic Substitute, Open Approach
Revise to:   041M0JL Bypass R Popl Art to Poplit Art w Synth Sub, Open            Bypass Right Popliteal Artery to Popliteal Artery with Synthetic Substitute, Open Approach
Revise from: 041M0JM Bypass R Poplit Art to Peron Art w Synth Sub, Open           Bypass Right Popliteal Artery to Peroneal Artery with Synthetic Substitute, Open Approach
Revise to:   041M0JM Bypass R Popl Art to Peron Art with Synth Sub, Open Approach Bypass Right Popliteal Artery to Peroneal Artery with Synthetic Substitute, Open Approach
Revise from: 041M0JP Bypass R Poplit Art to Foot Art w Synth Sub, Open            Bypass Right Popliteal Artery to Foot Artery with Synthetic Substitute, Open Approach
Revise to:   041M0JP Bypass R Popl Art to Foot Art with Synth Sub, Open Approach  Bypass Right Popliteal Artery to Foot Artery with Synthetic Substitute, Open Approach
Revise from: 041M0JQ Bypass R Poplit Art to Low Ex Art w Synth Sub, Open          Bypass Right Popliteal Artery to Lower Extremity Artery with Synthetic Substitute, Open Approach
Revise to:   041M0JQ Bypass R Popl Art to Low Ex Art w Synth Sub, Open            Bypass Right Popliteal Artery to Lower Extremity Artery with Synthetic Substitute, Open Approach
Revise from: 041M0JS Bypass R Poplit Art to Low Ex Vein w Synth Sub, Open         Bypass Right Popliteal Artery to Lower Extremity Vein with Synthetic Substitute, Open Approach
Revise to:   041M0JS Bypass R Popl Art to Low Ex Vein w Synth Sub, Open           Bypass Right Popliteal Artery to Lower Extremity Vein with Synthetic Substitute, Open Approach
Revise from: 041M0KL Bypass R Poplit Art to Poplit Art w Nonaut Sub, Open         Bypass Right Popliteal Artery to Popliteal Artery with Nonautologous Tissue Substitute, Open Approach
Revise to:   041M0KL Bypass R Popl Art to Poplit Art w Nonaut Sub, Open           Bypass Right Popliteal Artery to Popliteal Artery with Nonautologous Tissue Substitute, Open Approach
Revise from: 041M0KM Bypass R Poplit Art to Peron Art w Nonaut Sub, Open          Bypass Right Popliteal Artery to Peroneal Artery with Nonautologous Tissue Substitute, Open Approach
Revise to:   041M0KM Bypass R Popl Art to Peron Art w Nonaut Sub, Open            Bypass Right Popliteal Artery to Peroneal Artery with Nonautologous Tissue Substitute, Open Approach
Revise from: 041M0KP Bypass R Poplit Art to Foot Art w Nonaut Sub, Open           Bypass Right Popliteal Artery to Foot Artery with Nonautologous Tissue Substitute, Open Approach
Revise to:   041M0KP Bypass R Popl Art to Foot Art with Nonaut Sub, Open Approach Bypass Right Popliteal Artery to Foot Artery with Nonautologous Tissue Substitute, Open Approach
Revise from: 041M0KQ Bypass R Poplit Art to Low Ex Art w Nonaut Sub, Open         Bypass Right Popliteal Artery to Lower Extremity Artery with Nonautologous Tissue Substitute, Open Approach
Revise to:   041M0KQ Bypass R Popl Art to Low Ex Art w Nonaut Sub, Open           Bypass Right Popliteal Artery to Lower Extremity Artery with Nonautologous Tissue Substitute, Open Approach
Revise from: 041M0KS Bypass R Poplit Art to Low Ex Vein w Nonaut Sub, Open        Bypass Right Popliteal Artery to Lower Extremity Vein with Nonautologous Tissue Substitute, Open Approach
Revise to:   041M0KS Bypass R Popl Art to Low Ex Vein w Nonaut Sub, Open          Bypass Right Popliteal Artery to Lower Extremity Vein with Nonautologous Tissue Substitute, Open Approach
Revise from: 041M49L Bypass R Poplit Art to Poplit Art w Autol Vn, Perc Endo      Bypass Right Popliteal Artery to Popliteal Artery with Autologous Venous Tissue, Percutaneous Endoscopic Approach
Revise to:   041M49L Bypass R Popl Art to Poplit Art w Autol Vn, Perc Endo        Bypass Right Popliteal Artery to Popliteal Artery with Autologous Venous Tissue, Percutaneous Endoscopic Approach
Revise from: 041M49M Bypass R Poplit Art to Peron Art w Autol Vn, Perc Endo       Bypass Right Popliteal Artery to Peroneal Artery with Autologous Venous Tissue, Percutaneous Endoscopic Approach
Revise to:   041M49M Bypass R Popl Art to Peron Art w Autol Vn, Perc Endo         Bypass Right Popliteal Artery to Peroneal Artery with Autologous Venous Tissue, Percutaneous Endoscopic Approach
Revise from: 041M49P Bypass R Poplit Art to Foot Art w Autol Vn, Perc Endo        Bypass Right Popliteal Artery to Foot Artery with Autologous Venous Tissue, Percutaneous Endoscopic Approach
Revise to:   041M49P Bypass R Popl Art to Foot Art w Autol Vn, Perc Endo          Bypass Right Popliteal Artery to Foot Artery with Autologous Venous Tissue, Percutaneous Endoscopic Approach
Revise from: 041M49Q Bypass R Poplit Art to Low Ex Art w Autol Vn, Perc Endo      Bypass Right Popliteal Artery to Lower Extremity Artery with Autologous Venous Tissue, Percutaneous Endoscopic Approach
Revise to:   041M49Q Bypass R Popl Art to Low Ex Art w Autol Vn, Perc Endo        Bypass Right Popliteal Artery to Lower Extremity Artery with Autologous Venous Tissue, Percutaneous Endoscopic Approach
Revise from: 041M49S Bypass R Poplit Art to Low Ex Vein w Autol Vn, Perc Endo     Bypass Right Popliteal Artery to Lower Extremity Vein with Autologous Venous Tissue, Percutaneous Endoscopic Approach
Revise to:   041M49S Bypass R Popl Art to Low Ex Vein w Autol Vn, Perc Endo       Bypass Right Popliteal Artery to Lower Extremity Vein with Autologous Venous Tissue, Percutaneous Endoscopic Approach
Revise from: 041M4AL Bypass R Poplit Art to Poplit Art w Autol Art, Perc Endo     Bypass Right Popliteal Artery to Popliteal Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise to:   041M4AL Bypass R Popl Art to Poplit Art w Autol Art, Perc Endo       Bypass Right Popliteal Artery to Popliteal Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise from: 041M4AM Bypass R Poplit Art to Peron Art w Autol Art, Perc Endo      Bypass Right Popliteal Artery to Peroneal Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise to:   041M4AM Bypass R Popl Art to Peron Art w Autol Art, Perc Endo        Bypass Right Popliteal Artery to Peroneal Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise from: 041M4AP Bypass R Poplit Art to Foot Art w Autol Art, Perc Endo       Bypass Right Popliteal Artery to Foot Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise to:   041M4AP Bypass R Popl Art to Foot Art w Autol Art, Perc Endo         Bypass Right Popliteal Artery to Foot Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise from: 041M4AQ Bypass R Poplit Art to Low Ex Art w Autol Art, Perc Endo     Bypass Right Popliteal Artery to Lower Extremity Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise to:   041M4AQ Bypass R Popl Art to Low Ex Art w Autol Art, Perc Endo       Bypass Right Popliteal Artery to Lower Extremity Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise from: 041M4AS Bypass R Poplit Art to Low Ex Vein w Autol Art, Perc Endo    Bypass Right Popliteal Artery to Lower Extremity Vein with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise to:   041M4AS Bypass R Popl Art to Low Ex Vein w Autol Art, Perc Endo      Bypass Right Popliteal Artery to Lower Extremity Vein with Autologous Arterial Tissue, Percutaneous Endoscopic Approach
Revise from: 041M4JL Bypass R Poplit Art to Poplit Art w Synth Sub, Perc Endo     Bypass Right Popliteal Artery to Popliteal Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise to:   041M4JL Bypass R Popl Art to Poplit Art w Synth Sub, Perc Endo       Bypass Right Popliteal Artery to Popliteal Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise from: 041M4JM Bypass R Poplit Art to Peron Art w Synth Sub, Perc Endo      Bypass Right Popliteal Artery to Peroneal Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise to:   041M4JM Bypass R Popl Art to Peron Art w Synth Sub, Perc Endo        Bypass Right Popliteal Artery to Peroneal Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
Revise from: 041M4JP Bypass R Poplit Art to Foot Art w Synth Sub, Perc Endo       Bypass Right Popliteal Artery to Foot Artery with Synthetic Substitute, Percutaneous Endoscopic Approach
